image_link,player_name
https://cdn.nba.com/headshots/nba/latest/260x190/1630228.png,Jonathan Kuminga
https://cdn.nba.com/headshots/nba/latest/260x190/1628398.png,Kyle Kuzma
https://cdn.nba.com/headshots/nba/latest/260x190/1629111.png,Jock Landale
https://cdn.nba.com/headshots/nba/latest/260x190/1631222.png,Jake LaRavia
https://cdn.nba.com/headshots/nba/latest/260x190/1641796.png,Pelle Larsson
https://cdn.nba.com/headshots/nba/latest/260x190/203897.png,Zach LaVine
https://cdn.nba.com/headshots/nba/latest/260x190/1627814.png,Damion Lee
https://cdn.nba.com/headshots/nba/latest/260x190/203458.png,Alex Len
https://cdn.nba.com/headshots/nba/latest/260x190/202695.png,Kawhi Leonard
https://cdn.nba.com/headshots/nba/latest/260x190/1642502.png,Malevy Leons
https://cdn.nba.com/headshots/nba/latest/260x190/1627747.png,Caris LeVert
https://cdn.nba.com/headshots/nba/latest/260x190/1641721.png,Maxwell Lewis
https://cdn.nba.com/headshots/nba/latest/260x190/1630604.png,E.J. Liddell
https://cdn.nba.com/headshots/nba/latest/260x190/203081.png,Damian Lillard
https://cdn.nba.com/headshots/nba/latest/260x190/1641726.png,Dereck Lively II
https://cdn.nba.com/headshots/nba/latest/260x190/1641753.png,Chris Livingston
https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png,Kevon Looney
https://cdn.nba.com/headshots/nba/latest/260x190/201572.png,Brook Lopez
https://cdn.nba.com/headshots/nba/latest/260x190/201567.png,Kevin Love
https://cdn.nba.com/headshots/nba/latest/260x190/200768.png,Kyle Lowry
https://cdn.nba.com/headshots/nba/latest/260x190/1641754.png,Seth Lundy
https://cdn.nba.com/headshots/nba/latest/260x190/1626168.png,Trey Lyles
https://cdn.nba.com/headshots/nba/latest/260x190/1630572.png,Sandro Mamukelashvili
https://cdn.nba.com/headshots/nba/latest/260x190/1629611.png,Terance Mann
https://cdn.nba.com/headshots/nba/latest/260x190/1630544.png,Tre Mann
https://cdn.nba.com/headshots/nba/latest/260x190/1628374.png,Lauri Markkanen
https://cdn.nba.com/headshots/nba/latest/260x190/1630230.png,Naji Marshall
https://cdn.nba.com/headshots/nba/latest/260x190/1628997.png,Caleb Martin
https://cdn.nba.com/headshots/nba/latest/260x190/1628998.png,Cody Martin
https://cdn.nba.com/headshots/nba/latest/260x190/1641798.png,Jaylen Martin
https://cdn.nba.com/headshots/nba/latest/260x190/1630231.png,KJ Martin
https://cdn.nba.com/headshots/nba/latest/260x190/1631213.png,Tyrese Martin
https://cdn.nba.com/headshots/nba/latest/260x190/1629726.png,Garrison Mathews
https://cdn.nba.com/headshots/nba/latest/260x190/1631097.png,Bennedict Mathurin
https://cdn.nba.com/headshots/nba/latest/260x190/1631255.png,Karlo Matković
https://cdn.nba.com/headshots/nba/latest/260x190/1630178.png,Tyrese Maxey
https://cdn.nba.com/headshots/nba/latest/260x190/1630540.png,Miles McBride
https://cdn.nba.com/headshots/nba/latest/260x190/1642272.png,Jared McCain
https://cdn.nba.com/headshots/nba/latest/260x190/1630644.png,Mac McClung
https://cdn.nba.com/headshots/nba/latest/260x190/203468.png,CJ McCollum
https://cdn.nba.com/headshots/nba/latest/260x190/204456.png,T.J. McConnell
https://cdn.nba.com/headshots/nba/latest/260x190/1641755.png,Kevin McCullar Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1630183.png,Jaden McDaniels
https://cdn.nba.com/headshots/nba/latest/260x190/203926.png,Doug McDermott
https://cdn.nba.com/headshots/nba/latest/260x190/1631121.png,Bryce McGowens
https://cdn.nba.com/headshots/nba/latest/260x190/1629162.png,Jordan McLaughlin
https://cdn.nba.com/headshots/nba/latest/260x190/1629098.png,Jack McVeigh
https://cdn.nba.com/headshots/nba/latest/260x190/1629001.png,De'Anthony Melton
https://cdn.nba.com/headshots/nba/latest/260x190/1630241.png,Sam Merrill
https://cdn.nba.com/headshots/nba/latest/260x190/203995.png,Vasilije Micić
https://cdn.nba.com/headshots/nba/latest/260x190/203114.png,Khris Middleton
https://cdn.nba.com/headshots/nba/latest/260x190/1641706.png,Brandon Miller
https://cdn.nba.com/headshots/nba/latest/260x190/1641757.png,Jordan Miller
https://cdn.nba.com/headshots/nba/latest/260x190/1631159.png,Leonard Miller
https://cdn.nba.com/headshots/nba/latest/260x190/201988.png,Patty Mills
https://cdn.nba.com/headshots/nba/latest/260x190/1629003.png,Shake Milton
https://cdn.nba.com/headshots/nba/latest/260x190/1631303.png,Justin Minaya
https://cdn.nba.com/headshots/nba/latest/260x190/1642434.png,Riley Minix
https://cdn.nba.com/headshots/nba/latest/260x190/1631169.png,Josh Minott
https://cdn.nba.com/headshots/nba/latest/260x190/1642274.png,Yves Missi
https://cdn.nba.com/headshots/nba/latest/260x190/1642349.png,Ajay Mitchell
https://cdn.nba.com/headshots/nba/latest/260x190/1630558.png,Davion Mitchell
https://cdn.nba.com/headshots/nba/latest/260x190/1628378.png,Donovan Mitchell
https://cdn.nba.com/headshots/nba/latest/260x190/1630596.png,Evan Mobley
https://cdn.nba.com/headshots/nba/latest/260x190/1642367.png,Jonathan Mogbo
https://cdn.nba.com/headshots/nba/latest/260x190/1628370.png,Malik Monk
https://cdn.nba.com/headshots/nba/latest/260x190/1630541.png,Moses Moody
https://cdn.nba.com/headshots/nba/latest/260x190/1631386.png,Taze Moore
https://cdn.nba.com/headshots/nba/latest/260x190/1631111.png,Wendell Moore Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1629630.png,Ja Morant
https://cdn.nba.com/headshots/nba/latest/260x190/202693.png,Markieff Morris
https://cdn.nba.com/headshots/nba/latest/260x190/1628420.png,Monté Morris
https://cdn.nba.com/headshots/nba/latest/260x190/1630530.png,Trey Murphy III
https://cdn.nba.com/headshots/nba/latest/260x190/1627749.png,Dejounte Murray
https://cdn.nba.com/headshots/nba/latest/260x190/1627750.png,Jamal Murray
https://cdn.nba.com/headshots/nba/latest/260x190/1631099.png,Keegan Murray
https://cdn.nba.com/headshots/nba/latest/260x190/1631200.png,Kris Murray
https://cdn.nba.com/headshots/nba/latest/260x190/1629004.png,Svi Mykhailiuk
https://cdn.nba.com/headshots/nba/latest/260x190/1631250.png,Pete Nance
https://cdn.nba.com/headshots/nba/latest/260x190/1626204.png,Larry Nance Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1629614.png,Andrew Nembhard
https://cdn.nba.com/headshots/nba/latest/260x190/1630174.png,Aaron Nesmith
https://cdn.nba.com/headshots/nba/latest/260x190/1641803.png,Tristen Newton
https://cdn.nba.com/headshots/nba/latest/260x190/1627777.png,Georges Niang
https://cdn.nba.com/headshots/nba/latest/260x190/1630227.png,Daishen Nix
https://cdn.nba.com/headshots/nba/latest/260x190/1630192.png,Zeke Nnaji
https://cdn.nba.com/headshots/nba/latest/260x190/1629669.png,Jaylen Nowell
https://cdn.nba.com/headshots/nba/latest/260x190/203994.png,Jusuf Nurkić
https://cdn.nba.com/headshots/nba/latest/260x190/1629006.png,Josh Okogie
https://cdn.nba.com/headshots/nba/latest/260x190/1630168.png,Onyeka Okongwu
https://cdn.nba.com/headshots/nba/latest/260x190/1630171.png,Isaac Okoro
https://cdn.nba.com/headshots/nba/latest/260x190/1642439.png,Quincy Olivari
https://cdn.nba.com/headshots/nba/latest/260x190/203482.png,Kelly Olynyk
https://cdn.nba.com/headshots/nba/latest/260x190/1626220.png,Royce O'Neale
https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png,Kelly Oubre Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/101108.png,Chris Paul
https://cdn.nba.com/headshots/nba/latest/260x190/1626166.png,Cameron Payne
https://cdn.nba.com/headshots/nba/latest/260x190/203901.png,Elfrid Payton
https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png,Gary Payton II
https://cdn.nba.com/headshots/nba/latest/260x190/1641809.png,Drew Peterson
https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png,Julian Phillips
https://cdn.nba.com/headshots/nba/latest/260x190/1629618.png,Jalen Pickett
https://cdn.nba.com/headshots/nba/latest/260x190/1630590.png,Scotty Pippen Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/203486.png,Mason Plumlee
https://cdn.nba.com/headshots/nba/latest/260x190/1641764.png,Brandin Podziemski
https://cdn.nba.com/headshots/nba/latest/260x190/1627751.png,Jakob Poeltl
https://cdn.nba.com/headshots/nba/latest/260x190/1629673.png,Jordan Poole
https://cdn.nba.com/headshots/nba/latest/260x190/1641854.png,Craig Porter Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1629645.png,Kevin Porter Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1629008.png,Michael Porter Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1626171.png,Bobby Portis
https://cdn.nba.com/headshots/nba/latest/260x190/204001.png,Kristaps Porziņģis
https://cdn.nba.com/headshots/nba/latest/260x190/1642366.png,Quinten Post
https://cdn.nba.com/headshots/nba/latest/260x190/1630695.png,Micah Potter
https://cdn.nba.com/headshots/nba/latest/260x190/203939.png,Dwight Powell
https://cdn.nba.com/headshots/nba/latest/260x190/1626181.png,Norman Powell
https://cdn.nba.com/headshots/nba/latest/260x190/1627752.png,Taurean Prince
https://cdn.nba.com/headshots/nba/latest/260x190/1630202.png,Payton Pritchard
https://cdn.nba.com/headshots/nba/latest/260x190/1641765.png,Olivier-Maxence Prosper
https://cdn.nba.com/headshots/nba/latest/260x190/1630243.png,Trevelin Queen
https://cdn.nba.com/headshots/nba/latest/260x190/1629674.png,Neemias Queta
https://cdn.nba.com/headshots/nba/latest/260x190/1630193.png,Immanuel Quickley
https://cdn.nba.com/headshots/nba/latest/260x190/1631311.png,Lester Quinones
https://cdn.nba.com/headshots/nba/latest/260x190/203944.png,Julius Randle
https://cdn.nba.com/headshots/nba/latest/260x190/1641871.png,Duop Reath
https://cdn.nba.com/headshots/nba/latest/260x190/1630559.png,Austin Reaves
https://cdn.nba.com/headshots/nba/latest/260x190/1629629.png,Cam Reddish
https://cdn.nba.com/headshots/nba/latest/260x190/1630194.png,Paul Reed
https://cdn.nba.com/headshots/nba/latest/260x190/1642024.png,Alex Reese
https://cdn.nba.com/headshots/nba/latest/260x190/1641810.png,Antonio Reeves
https://cdn.nba.com/headshots/nba/latest/260x190/1629675.png,Naz Reid
https://cdn.nba.com/headshots/nba/latest/260x190/1631197.png,Jared Rhoden
https://cdn.nba.com/headshots/nba/latest/260x190/1630208.png,Nick Richards
https://cdn.nba.com/headshots/nba/latest/260x190/1626196.png,Josh Richardson
https://cdn.nba.com/headshots/nba/latest/260x190/1642258.png,Zaccharie Risacher
https://cdn.nba.com/headshots/nba/latest/260x190/1641857.png,Liam Robbins
https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png,Duncan Robinson
https://cdn.nba.com/headshots/nba/latest/260x190/1629011.png,Mitchell Robinson
https://cdn.nba.com/headshots/nba/latest/260x190/1631115.png,Orlando Robinson
https://cdn.nba.com/headshots/nba/latest/260x190/1630526.png,Jeremiah Robinson-Earl
https://cdn.nba.com/headshots/nba/latest/260x190/1631223.png,David Roddy
https://cdn.nba.com/headshots/nba/latest/260x190/1631157.png,Ryan Rollins
https://cdn.nba.com/headshots/nba/latest/260x190/1626179.png,Terry Rozier
https://cdn.nba.com/headshots/nba/latest/260x190/1641712.png,Rayan Rupert
https://cdn.nba.com/headshots/nba/latest/260x190/1626156.png,D'Angelo Russell
https://cdn.nba.com/headshots/nba/latest/260x190/1630346.png,Matt Ryan
https://cdn.nba.com/headshots/nba/latest/260x190/1627734.png,Domantas Sabonis
https://cdn.nba.com/headshots/nba/latest/260x190/1642275.png,Tidjane Salaün
https://cdn.nba.com/headshots/nba/latest/260x190/1641766.png,Adama Sanogo
https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png,Gui Santos
https://cdn.nba.com/headshots/nba/latest/260x190/203967.png,Dario Šarić
https://cdn.nba.com/headshots/nba/latest/260x190/1642259.png,Alexandre Sarr
https://cdn.nba.com/headshots/nba/latest/260x190/1631204.png,Marcus Sasser
https://cdn.nba.com/headshots/nba/latest/260x190/1631248.png,Baylor Scheierman
https://cdn.nba.com/headshots/nba/latest/260x190/203471.png,Dennis Schröder
https://cdn.nba.com/headshots/nba/latest/260x190/1630578.png,Alperen Sengun
https://cdn.nba.com/headshots/nba/latest/260x190/1641729.png,Brice Sensabaugh
https://cdn.nba.com/headshots/nba/latest/260x190/1629012.png,Collin Sexton
https://cdn.nba.com/headshots/nba/latest/260x190/1630545.png,Terrence Shannon Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1630549.png,Day'Ron Sharpe
https://cdn.nba.com/headshots/nba/latest/260x190/1631101.png,Shaedon Sharpe
https://cdn.nba.com/headshots/nba/latest/260x190/1642347.png,Jamal Shead
https://cdn.nba.com/headshots/nba/latest/260x190/1641767.png,Ben Sheppard
https://cdn.nba.com/headshots/nba/latest/260x190/1642263.png,Reed Sheppard
https://cdn.nba.com/headshots/nba/latest/260x190/1627783.png,Pascal Siakam
https://cdn.nba.com/headshots/nba/latest/260x190/1627732.png,Ben Simmons
https://cdn.nba.com/headshots/nba/latest/260x190/1629014.png,Anfernee Simons
https://cdn.nba.com/headshots/nba/latest/260x190/1642354.png,KJ Simpson
https://cdn.nba.com/headshots/nba/latest/260x190/1630579.png,Jericho Sims
https://cdn.nba.com/headshots/nba/latest/260x190/203935.png,Marcus Smart
https://cdn.nba.com/headshots/nba/latest/260x190/1630696.png,Dru Smith
https://cdn.nba.com/headshots/nba/latest/260x190/1630188.png,Jalen Smith
https://cdn.nba.com/headshots/nba/latest/260x190/1641890.png,Tyler Smith
https://cdn.nba.com/headshots/nba/latest/260x190/1631095.png,Jabari Smith Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1641733.png,Nick Smith Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1631110.png,Jeremy Sochan
https://cdn.nba.com/headshots/nba/latest/260x190/1642285.png,Cam Spencer
https://cdn.nba.com/headshots/nba/latest/260x190/1630311.png,Pat Spencer
https://cdn.nba.com/headshots/nba/latest/260x190/1630531.png,Jaden Springer
https://cdn.nba.com/headshots/nba/latest/260x190/1630569.png,DJ Steward
https://cdn.nba.com/headshots/nba/latest/260x190/1630191.png,Isaiah Stewart
https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png,Julian Strawther
https://cdn.nba.com/headshots/nba/latest/260x190/1629622.png,Max Strus
https://cdn.nba.com/headshots/nba/latest/260x190/1630591.png,Jalen Suggs
https://cdn.nba.com/headshots/nba/latest/260x190/1631306.png,Cole Swider
https://cdn.nba.com/headshots/nba/latest/260x190/1630256.png,Jae'Sean Tate
https://cdn.nba.com/headshots/nba/latest/260x190/1628369.png,Jayson Tatum
https://cdn.nba.com/headshots/nba/latest/260x190/202066.png,Garrett Temple
https://cdn.nba.com/headshots/nba/latest/260x190/1631207.png,Dalen Terry
https://cdn.nba.com/headshots/nba/latest/260x190/1628464.png,Daniel Theis
https://cdn.nba.com/headshots/nba/latest/260x190/1630560.png,Cam Thomas
https://cdn.nba.com/headshots/nba/latest/260x190/1641708.png,Amen Thompson
https://cdn.nba.com/headshots/nba/latest/260x190/1641709.png,Ausar Thompson
https://cdn.nba.com/headshots/nba/latest/260x190/202691.png,Klay Thompson
https://cdn.nba.com/headshots/nba/latest/260x190/202684.png,Tristan Thompson
https://cdn.nba.com/headshots/nba/latest/260x190/1630550.png,JT Thor
https://cdn.nba.com/headshots/nba/latest/260x190/1629680.png,Matisse Thybulle
https://cdn.nba.com/headshots/nba/latest/260x190/1630214.png,Xavier Tillman
https://cdn.nba.com/headshots/nba/latest/260x190/1642260.png,Nikola Topić
https://cdn.nba.com/headshots/nba/latest/260x190/1631210.png,Jacob Toppin
https://cdn.nba.com/headshots/nba/latest/260x190/1630167.png,Obi Toppin
https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png,Karl-Anthony Towns
https://cdn.nba.com/headshots/nba/latest/260x190/1642422.png,Armel Traore
https://cdn.nba.com/headshots/nba/latest/260x190/1631247.png,Luke Travers
https://cdn.nba.com/headshots/nba/latest/260x190/1629018.png,Gary Trent Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1631131.png,Oscar Tshiebwe
https://cdn.nba.com/headshots/nba/latest/260x190/200782.png,P.J. Tucker
https://cdn.nba.com/headshots/nba/latest/260x190/1626167.png,Myles Turner
https://cdn.nba.com/headshots/nba/latest/260x190/1641816.png,Hunter Tyson
https://cdn.nba.com/headshots/nba/latest/260x190/1642281.png,Jaylon Tyson
https://cdn.nba.com/headshots/nba/latest/260x190/1630649.png,Stanley Umude
https://cdn.nba.com/headshots/nba/latest/260x190/202685.png,Jonas Valančiūnas
https://cdn.nba.com/headshots/nba/latest/260x190/1629020.png,Jarred Vanderbilt
https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png,Fred VanVleet
https://cdn.nba.com/headshots/nba/latest/260x190/1630170.png,Devin Vassell
https://cdn.nba.com/headshots/nba/latest/260x190/1629216.png,Gabe Vincent
https://cdn.nba.com/headshots/nba/latest/260x190/202696.png,Nikola Vučević
https://cdn.nba.com/headshots/nba/latest/260x190/1641774.png,Tristan Vukcevic
https://cdn.nba.com/headshots/nba/latest/260x190/1629731.png,Dean Wade
https://cdn.nba.com/headshots/nba/latest/260x190/1630532.png,Franz Wagner
https://cdn.nba.com/headshots/nba/latest/260x190/1629021.png,Moritz Wagner
https://cdn.nba.com/headshots/nba/latest/260x190/1631133.png,Jabari Walker
https://cdn.nba.com/headshots/nba/latest/260x190/1641716.png,Jarace Walker
https://cdn.nba.com/headshots/nba/latest/260x190/1641717.png,Cason Wallace
https://cdn.nba.com/headshots/nba/latest/260x190/1630811.png,Keaton Wallace
https://cdn.nba.com/headshots/nba/latest/260x190/1641775.png,Jordan Walsh
https://cdn.nba.com/headshots/nba/latest/260x190/1642266.png,Ja'Kobe Walter
https://cdn.nba.com/headshots/nba/latest/260x190/1642276.png,Kel'el Ware
https://cdn.nba.com/headshots/nba/latest/260x190/1629023.png,P.J. Washington
https://cdn.nba.com/headshots/nba/latest/260x190/1631102.png,TyTy Washington Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1630322.png,Lindy Waters III
https://cdn.nba.com/headshots/nba/latest/260x190/1630570.png,Trendon Watford
https://cdn.nba.com/headshots/nba/latest/260x190/1641817.png,Anton Watson
https://cdn.nba.com/headshots/nba/latest/260x190/1631212.png,Peyton Watson
https://cdn.nba.com/headshots/nba/latest/260x190/1642377.png,Jaylen Wells
https://cdn.nba.com/headshots/nba/latest/260x190/1641705.png,Victor Wembanyama
https://cdn.nba.com/headshots/nba/latest/260x190/1631104.png,Blake Wesley
https://cdn.nba.com/headshots/nba/latest/260x190/201566.png,Russell Westbrook
https://cdn.nba.com/headshots/nba/latest/260x190/1629632.png,Coby White
https://cdn.nba.com/headshots/nba/latest/260x190/1628401.png,Derrick White
https://cdn.nba.com/headshots/nba/latest/260x190/1641727.png,Dariq Whitehead
https://cdn.nba.com/headshots/nba/latest/260x190/1641715.png,Cam Whitmore
https://cdn.nba.com/headshots/nba/latest/260x190/1630598.png,Aaron Wiggins
https://cdn.nba.com/headshots/nba/latest/260x190/203952.png,Andrew Wiggins
https://cdn.nba.com/headshots/nba/latest/260x190/1631214.png,Alondes Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1630314.png,Brandon Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1642262.png,Cody Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1629684.png,Grant Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1631114.png,Jalen Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1631119.png,Jaylin Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png,Kenrich Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1631109.png,Mark Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1631466.png,Nate Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1630172.png,Patrick Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1630533.png,Ziaire Williams
https://cdn.nba.com/headshots/nba/latest/260x190/1629057.png,Robert Williams III
https://cdn.nba.com/headshots/nba/latest/260x190/1631246.png,Vince Williams Jr.
https://cdn.nba.com/headshots/nba/latest/260x190/1629627.png,Zion Williamson
https://cdn.nba.com/headshots/nba/latest/260x190/1630592.png,Jalen Wilson
https://cdn.nba.com/headshots/nba/latest/260x190/1630164.png,James Wiseman
https://cdn.nba.com/headshots/nba/latest/260x190/1631209.png,Isaiah Wong
https://cdn.nba.com/headshots/nba/latest/260x190/1626174.png,Christian Wood
https://cdn.nba.com/headshots/nba/latest/260x190/1626153.png,Delon Wright
https://cdn.nba.com/headshots/nba/latest/260x190/1627824.png,Guerschon Yabusele
https://cdn.nba.com/headshots/nba/latest/260x190/1642385.png,Cui Yongxi
https://cdn.nba.com/headshots/nba/latest/260x190/1629027.png,Trae Young
https://cdn.nba.com/headshots/nba/latest/260x190/203469.png,Cody Zeller
https://cdn.nba.com/headshots/nba/latest/260x190/1627826.png,Ivica Zubac
